protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,size_p1,size_p2,attribute
M8lcl_FP565814.1_prot_CBH23486.1_565_[gene=sdhB]_[protein=succinate_dehydrogenase_iron_sulfur_protein]_[protein_id=CBH23486.1]_[location=complement(698135..698866)],564,M8lcl_FP565814.1_prot_CBH24459.1_1538_[gene=ssdA]_[protein=Succinate_semialdehyde_dehydrogenase_[NADP+]]_[protein_id=CBH24459.1]_[location=1755400..1756920],1537,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23486.1_565_[gene=sdhB]_[protein=succinate_dehydrogenase_iron_sulfur_protein]_[protein_id=CBH23486.1]_[location=complement(698135..698866)],564,M8lcl_FP565814.1_prot_CBH25369.1_2448_[gene=argH]_[protein=argininosuccinate_lyase]_[protein_id=CBH25369.1]_[location=2831875..2833188],2447,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23486.1_565_[gene=sdhB]_[protein=succinate_dehydrogenase_iron_sulfur_protein]_[protein_id=CBH23486.1]_[location=complement(698135..698866)],564,M8lcl_FP565814.1_prot_CBH25585.1_2664_[gene=sdhA]_[protein=succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH25585.1]_[location=complement(3127469..3129214)],2663,0.5977987850990901,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,"M8lcl_FP565814.1_prot_CBH23487.1_566_[gene=sdhA]_[protein=succinate_dehydrogenase,_flavoprotein_subunit]_[protein_id=CBH23487.1]_[location=complement(698953..700788)]",565,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,"M8lcl_FP565814.1_prot_CBH23767.1_846_[gene=sucD]_[protein=succinyl_CoA_synthetase,_alpha_subunit]_[protein_id=CBH23767.1]_[location=complement(970010..970876)]",845,0.629909309974196,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,M8lcl_FP565814.1_prot_CBH24053.1_1132_[gene=aspB]_[protein=Aspartate_aminotransferase]_[protein_id=CBH24053.1]_[location=1300003..1301217],1131,0.7243974125849957,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,"M8lcl_FP565814.1_prot_CBH24223.1_1303_[gene=sucC]_[protein=Succinyl_CoA_synthetase,_beta_subunit]_[protein_id=CBH24223.1]_[location=1474358..1475536]",1302,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,M8lcl_FP565814.1_prot_CBH24459.1_1538_[gene=ssdA]_[protein=Succinate_semialdehyde_dehydrogenase_[NADP+]]_[protein_id=CBH24459.1]_[location=1755400..1756920],1537,0.662646084573854,1,2,INFO
M8lcl_FP565814.1_prot_CBH23488.1_567_[gene=sdhA]_[protein=Succinate_dehydrogenase_flavoprotein_subunit]_[protein_id=CBH23488.1]_[location=complement(700812..701264)],566,M8lcl_FP565814.1_prot_CBH25369.1_2448_[gene=argH]_[protein=argininosuccinate_lyase]_[protein_id=CBH25369.1]_[location=2831875..2833188],2447,0.6366428987643558,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24320.1_1399_[gene=thlA]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24320.1]_[location=1586764..1587969],1398,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24488.1_1567_[gene=SRM_01567]_[protein=Zinc_containing_alcohol_dehydrogenase_superfamily]_[protein_id=CBH24488.1]_[location=1786624..1787688],1566,0.616623627267185,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24570.1_1648_[gene=aldH]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24570.1]_[location=complement(1876710..1878344)],1647,0.6796007368766794,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24809.1_1888_[gene=acs]_[protein=Acetyl_coenzyme_A_synthetase]_[protein_id=CBH24809.1]_[location=complement(2153770..2155761)],1887,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23490.1_569_[gene=gltA]_[protein=Citrate_synthase]_[protein_id=CBH23490.1]_[location=complement(701943..703298)],568,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23512.1_591_[gene=rpiA]_[protein=Ribose_5_phosphate_isomerase]_[protein_id=CBH23512.1]_[location=complement(725200..725895)],590,M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23512.1_591_[gene=rpiA]_[protein=Ribose_5_phosphate_isomerase]_[protein_id=CBH23512.1]_[location=complement(725200..725895)],590,M8lcl_FP565814.1_prot_CBH23915.1_994_[gene=prs]_[protein=Ribose_phosphate_pyrophosphokinase]_[protein_id=CBH23915.1]_[location=complement(1131640..1132620)],993,0.6923733660837359,1,2,INFO
M8lcl_FP565814.1_prot_CBH23512.1_591_[gene=rpiA]_[protein=Ribose_5_phosphate_isomerase]_[protein_id=CBH23512.1]_[location=complement(725200..725895)],590,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7316653864750189,1,2,INFO
M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],592,M8lcl_FP565814.1_prot_CBH23542.1_621_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH23542.1]_[location=754024..756384],620,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],592,M8lcl_FP565814.1_prot_CBH23818.1_897_[gene=pcrA]_[protein=ATP_dependent_DNA_helicase_PcrA]_[protein_id=CBH23818.1]_[location=1022241..1024784],896,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],592,M8lcl_FP565814.1_prot_CBH24659.1_1738_[gene=dinB]_[protein=DNA_polymerase_IV]_[protein_id=CBH24659.1]_[location=complement(1980243..1981364)],1737,0.6623762305455541,1,2,INFO
M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],592,M8lcl_FP565811.1_prot_CBH22730.1_12_[gene=pcrA]_[protein=ATP_dependent_DNA_helicase_pcrA]_[protein_id=CBH22730.1]_[location=12234..14552],3110,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23522.1_601_[gene=purQ]_[protein=phosphoribosylformylglycinamidine_synthase_I]_[protein_id=CBH23522.1]_[location=complement(736247..736954)],600,M8lcl_FP565814.1_prot_CBH24593.1_1672_[gene=purM]_[protein=phosphoribosylformylglycinamidine_cyclo_ligase]_[protein_id=CBH24593.1]_[location=1907484..1908497],1671,0.7431625628913145,1,2,INFO
M8lcl_FP565814.1_prot_CBH23522.1_601_[gene=purQ]_[protein=phosphoribosylformylglycinamidine_synthase_I]_[protein_id=CBH23522.1]_[location=complement(736247..736954)],600,M8lcl_FP565814.1_prot_CBH25794.1_2873_[gene=purL]_[protein=Phosphoribosylformylglycinamidine_synthase]_[protein_id=CBH25794.1]_[location=3362511..3365312],2872,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23524.1_603_[gene=SRM_00603]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH23524.1]_[location=complement(738660..738830)]",602,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23524.1_603_[gene=SRM_00603]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH23524.1]_[location=complement(738660..738830)]",602,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.5339534210993476,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23524.1_603_[gene=SRM_00603]_[protein=Hypothetical_protein,_secreted]_[protein_id=CBH23524.1]_[location=complement(738660..738830)]",602,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.6866334370661645,1,2,INFO
M8lcl_FP565814.1_prot_CBH23532.1_611_[gene=SRM_00611]_[protein=Putative_transcriptional_regulator]_[protein_id=CBH23532.1]_[location=complement(743223..743993)],610,M8lcl_FP565814.1_prot_CBH24524.1_1603_[gene=panC]_[protein=Pantoate__beta_alanine_ligase]_[protein_id=CBH24524.1]_[location=1829877..1830812],1602,0.5153961233962802,1,2,INFO
M8lcl_FP565814.1_prot_CBH23536.1_615_[gene=fab1]_[protein=enoyl_(acyl_carrier_protein)_reductase]_[protein_id=CBH23536.1]_[location=746748..747584],614,M8lcl_FP565814.1_prot_CBH23895.1_974_[gene=lipA]_[protein=Lipoyl_synthase]_[protein_id=CBH23895.1]_[location=complement(1104156..1105154)],973,0.7357645381727169,1,2,INFO
M8lcl_FP565814.1_prot_CBH23536.1_615_[gene=fab1]_[protein=enoyl_(acyl_carrier_protein)_reductase]_[protein_id=CBH23536.1]_[location=746748..747584],614,M8lcl_FP565814.1_prot_CBH25692.1_2771_[gene=lipB]_[protein=Lipoyltransferase]_[protein_id=CBH25692.1]_[location=complement(3252479..3253249)],2770,0.5992602530402891,1,2,INFO
M8lcl_FP565814.1_prot_CBH23536.1_615_[gene=fab1]_[protein=enoyl_(acyl_carrier_protein)_reductase]_[protein_id=CBH23536.1]_[location=746748..747584],614,M8lcl_FP565814.1_prot_CBH25870.1_2949_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25870.1]_[location=3458888..3460402],2948,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23536.1_615_[gene=fab1]_[protein=enoyl_(acyl_carrier_protein)_reductase]_[protein_id=CBH23536.1]_[location=746748..747584],614,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23542.1_621_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH23542.1]_[location=754024..756384],620,M8lcl_FP565814.1_prot_CBH23514.1_593_[gene=uvrD]_[protein=ATP_dependent_DNA_helicase]_[protein_id=CBH23514.1]_[location=complement(726536..728674)],592,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23542.1_621_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH23542.1]_[location=754024..756384],620,M8lcl_FP565814.1_prot_CBH24939.1_2018_[gene=RecB]_[protein=ATP_dependent_exoDNAse]_[protein_id=CBH24939.1]_[location=complement(2310300..2313725)],2017,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23542.1_621_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH23542.1]_[location=754024..756384],620,M8lcl_FP565814.1_prot_CBH25462.1_2541_[gene=uvrD]_[protein=DNA_helicase_II]_[protein_id=CBH25462.1]_[location=2960909..2964592],2540,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],640,M8lcl_FP565814.1_prot_CBH23591.1_670_[gene=SRM_00670]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23591.1]_[location=816393..816488],669,0.5891404037144962,1,2,INFO
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],640,M8lcl_FP565814.1_prot_CBH24197.1_1276_[gene=dacB]_[protein=Penicillin_binding_protein_4_[Precursor]]_[protein_id=CBH24197.1]_[location=1444902..1446335],1275,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],640,M8lcl_FP565814.1_prot_CBH24882.1_1961_[gene=dacB]_[protein=D_alanyl_D_alanine_carboxypeptidase_[Precursor]]_[protein_id=CBH24882.1]_[location=complement(2236595..2238163)],1960,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],640,M8lcl_FP565814.1_prot_CBH25438.1_2517_[gene=matE]_[protein=MATE_efflux_family_protein]_[protein_id=CBH25438.1]_[location=complement(2925783..2927099)],2516,0.5950056150355549,1,2,INFO
M8lcl_FP565814.1_prot_CBH23562.1_641_[gene=ftsI]_[protein=penicillin_binding_protein_3]_[protein_id=CBH23562.1]_[location=774322..776274],640,M8lcl_FP565814.1_prot_CBH25917.1_2996_[gene=SRM_02996]_[protein=hypothetical_protein]_[protein_id=CBH25917.1]_[location=3512109..3512318],2995,0.587964257566869,1,2,INFO
M8lcl_FP565814.1_prot_CBH23564.1_643_[gene=mraY]_[protein=Phospho_N_acetylmuramoyl_pentapeptide_transferase]_[protein_id=CBH23564.1]_[location=777875..779032],642,M8lcl_FP565814.1_prot_CBH23337.1_416_[gene=bacA]_[protein=Bacitracin_resistance_protein_BacA]_[protein_id=CBH23337.1]_[location=499155..499967],415,0.7277026173602228,1,2,INFO
M8lcl_FP565814.1_prot_CBH23564.1_643_[gene=mraY]_[protein=Phospho_N_acetylmuramoyl_pentapeptide_transferase]_[protein_id=CBH23564.1]_[location=777875..779032],642,M8lcl_FP565814.1_prot_CBH25484.1_2563_[gene=murF]_[protein=UDP_N_acetylmuramoyl_tripeptide__D_alanyl_D_alanine_ligase]_[protein_id=CBH25484.1]_[location=2992742..2994373],2562,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23580.1_659_[gene=otsB]_[protein=trehalose_6_phosphate_phosphatase]_[protein_id=CBH23580.1]_[location=complement(802438..803136)],658,"M8lcl_FP565814.1_prot_CBH23581.1_660_[gene=otsA]_[protein=Trehalose_6_phosphate_synthase_domain,_putative]_[protein_id=CBH23581.1]_[location=complement(803276..804640)]",659,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23580.1_659_[gene=otsB]_[protein=trehalose_6_phosphate_phosphatase]_[protein_id=CBH23580.1]_[location=complement(802438..803136)],658,M8lcl_FP565814.1_prot_CBH23953.1_1032_[gene=glgX]_[protein=Glycogen_debranching_enzyme_GlgX]_[protein_id=CBH23953.1]_[location=1182020..1184314],1031,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23582.1_661_[gene=SRM_00661]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23582.1]_[location=complement(804842..805162)]",660,M8lcl_FP565814.1_prot_CBH25527.1_2606_[gene=uvrA]_[protein=UvrABC_system_protein_A]_[protein_id=CBH25527.1]_[location=complement(3048864..3052040)],2605,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH23549.1_628_[gene=SRM_00628]_[protein=Aminotransferase]_[protein_id=CBH23549.1]_[location=complement(762671..763510)],627,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH23657.1_736_[gene=SRM_00736]_[protein=conserved_hypothetical_protein_ontaining_PIN_domain]_[protein_id=CBH23657.1]_[location=complement(885445..885852)],735,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,"M8lcl_FP565814.1_prot_CBH23765.1_844_[gene=SRM_00844]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH23765.1]_[location=967835..968326]",843,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH23778.1_857_[gene=ldh]_[protein=L_lactate_dehydrogenase]_[protein_id=CBH23778.1]_[location=982566..983516],856,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH24263.1_1342_[gene=cysA]_[protein=Putative_cystathionine_gamma_lyase]_[protein_id=CBH24263.1]_[location=complement(1521427..1522653)],1341,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH24380.1_1459_[gene=ilvA]_[protein=Threonine_dehydratase_biosynthetic]_[protein_id=CBH24380.1]_[location=complement(1665426..1666520)],1458,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH24484.1_1563_[gene=metB]_[protein=Cystathionine_gamma_synthase]_[protein_id=CBH24484.1]_[location=complement(1781394..1782542)],1562,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH24695.1_1774_[gene=mtrF]_[protein=efflux_pump_component_MtrF]_[protein_id=CBH24695.1]_[location=2023027..2024568],1773,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH25103.1_2182_[gene=bkdA2]_[protein=Pyruvate_dehydrogenase_beta_subunit]_[protein_id=CBH25103.1]_[location=complement(2511102..2513099)],2181,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH25251.1_2330_[gene=SRM_02330]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25251.1]_[location=complement(2689032..2689436)],2329,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH25435.1_2514_[gene=ilvA]_[protein=threonine_dehydratase]_[protein_id=CBH25435.1]_[location=2920480..2921892],2513,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH25464.1_2543_[gene=ilvE]_[protein=branched_chain_amino_acid_aminotransferase]_[protein_id=CBH25464.1]_[location=complement(2965551..2967251)],2542,0.7445316227541731,1,2,INFO
"M8lcl_FP565814.1_prot_CBH23588.1_667_[gene=acoA/pdhA]_[protein=2_oxoisovalerate_dehydrogenase,_E1_component,_alpha_and_beta_subunit]_[protein_id=CBH23588.1]_[location=812513..814930]",666,M8lcl_FP565814.1_prot_CBH25504.1_2583_[gene=sufS]_[protein=Cysteine_desulfurase]_[protein_id=CBH25504.1]_[location=3017540..3018832],2582,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH23602.1_681_[gene=rmlA]_[protein=Glucose_1_phosphate_thymidylyltransferase]_[protein_id=CBH23602.1]_[location=827419..828381],680,M8lcl_FP565814.1_prot_CBH25837.1_2916_[gene=rfbB]_[protein=dTDP_glucose_4_6_dehydratase]_[protein_id=CBH25837.1]_[location=complement(3414556..3415521)],2915,0.6426521878518305,1,2,INFO
M8lcl_FP565814.1_prot_CBH23612.1_691_[gene=udg]_[protein=UDP_glucose_6_dehydrogenase]_[protein_id=CBH23612.1]_[location=839583..840977],690,"M8lcl_FP565814.1_prot_CBH23380.1_459_[gene=SRM_00459]_[protein=epimerase/reductase,_putative]_[protein_id=CBH23380.1]_[location=complement(562571..563761)]",458,0.5091794954257016,1,2,INFO
