protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH23192.1_271_[gene=SRM_00271]_[protein=Asparagine_synthetase_B_(glutamine_hydrolyzing)]_[protein_id=CBH23192.1]_[location=323751..325796],270,M8lcl_FP565814.1_prot_CBH25046.1_2125_[gene=nadB]_[protein=Quinolinate_synthetase_B]_[protein_id=CBH25046.1]_[location=complement(2440656..2442152)],2124,0.5067878210369102,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH23192.1_271_[gene=SRM_00271]_[protein=Asparagine_synthetase_B_(glutamine_hydrolyzing)]_[protein_id=CBH23192.1]_[location=323751..325796],270,M8lcl_FP565814.1_prot_CBH25362.1_2441_[gene=argG]_[protein=Argininosuccinate_synthase]_[protein_id=CBH25362.1]_[location=2823622..2824863],2440,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH23299.1_378_[gene=dapG]_[protein=Aspartate_kinase]_[protein_id=CBH23299.1]_[location=447721..450333],377,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH24053.1_1132_[gene=aspB]_[protein=Aspartate_aminotransferase]_[protein_id=CBH24053.1]_[location=1300003..1301217],1131,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH24273.1_1352_[gene=gltD]_[protein=Glutamate_synthase_[NADPH]_small_chain]_[protein_id=CBH24273.1]_[location=1535048..1536628],1351,0.53309167257472,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH24450.1_1529_[gene=pyrB]_[protein=Aspartate_carbamoyltransferase_catalytic_chain]_[protein_id=CBH24450.1]_[location=complement(1746054..1747022)],1528,0.5931960943285098,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23197.1_276_[gene=asnB]_[protein=Asparagine_synthetase_B_[glutamine_hydrolyzing]]_[protein_id=CBH23197.1]_[location=329975..331873],275,M8lcl_FP565814.1_prot_CBH25362.1_2441_[gene=argG]_[protein=Argininosuccinate_synthase]_[protein_id=CBH25362.1]_[location=2823622..2824863],2440,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23208.1_287_[gene=SRM_00287]_[protein=hypothetical_protein]_[protein_id=CBH23208.1]_[location=complement(345370..345612)],286,M8lcl_FP565814.1_prot_CBH24053.1_1132_[gene=aspB]_[protein=Aspartate_aminotransferase]_[protein_id=CBH24053.1]_[location=1300003..1301217],1131,0.5439421838303826,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23219.1_298_[gene=phoA]_[protein=Alkaline_phosphatase]_[protein_id=CBH23219.1]_[location=358110..359732],297,M8lcl_FP565814.1_prot_CBH25932.1_3011_[gene=folE]_[protein=GTP_cyclohydrolase_I]_[protein_id=CBH25932.1]_[location=3525060..3525716],3010,0.5856835191104476,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23224.1_303_[gene=insB]_[protein=Transposase]_[protein_id=CBH23224.1]_[location=complement(362815..363120)],302,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.5213122092880059,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23235.1_314_[gene=SRM_00314]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23235.1]_[location=complement(372827..373282)]",313,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23235.1_314_[gene=SRM_00314]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23235.1]_[location=complement(372827..373282)]",313,"M8lcl_FP565814.1_prot_CBH24052.1_1131_[gene=accC]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxylase]_[protein_id=CBH24052.1]_[location=1298499..1299866]",1130,0.615125921447387,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23235.1_314_[gene=SRM_00314]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23235.1]_[location=complement(372827..373282)]",313,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.5409249655938563,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23240.1_318_[gene=SRM_00319]_[protein=Hypothetical_protein]_[protein_id=CBH23240.1]_[location=complement(374832..375098)],317,M8lcl_FP565814.1_prot_CBH24810.1_1889_[gene=pabB]_[protein=Para_aminobenzoate_synthase_component_I]_[protein_id=CBH24810.1]_[location=complement(2155885..2157762)],1888,0.5073151852823948,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH23240.1_318_[gene=SRM_00319]_[protein=Hypothetical_protein]_[protein_id=CBH23240.1]_[location=complement(374832..375098)],317,M8lcl_FP565814.1_prot_CBH25200.1_2279_[gene=aroC]_[protein=Chorismate_synthase]_[protein_id=CBH25200.1]_[location=complement(2633962..2635251)],2278,0.5370267616630872,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
"M8lcl_FP565814.1_prot_CBH23257.1_336_[gene=SRM_00336]_[protein=Hypothetical_protein,_membrane]_[protein_id=CBH23257.1]_[location=complement(394802..395134)]",335,M8lcl_FP565814.1_prot_CBH25484.1_2563_[gene=murF]_[protein=UDP_N_acetylmuramoyl_tripeptide__D_alanyl_D_alanine_ligase]_[protein_id=CBH25484.1]_[location=2992742..2994373],2562,0.6089717487537821,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH23260.1_339_[gene=SRM_00339]_[protein=Conserved_hypothetical_protein,_membrane]_[protein_id=CBH23260.1]_[location=complement(396921..397850)]",338,M8lcl_FP565814.1_prot_CBH24318.1_1397_[gene=fadD]_[protein=Long_chain_fatty_acid__CoA_ligase]_[protein_id=CBH24318.1]_[location=1582213..1584111],1396,0.6769561525874902,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH23262.1_341_[gene=rgpG]_[protein=Glycosyl_transferase_N_acetylglucosaminyltransferase]_[protein_id=CBH23262.1]_[location=complement(400025..401287)],340,M8lcl_FP565814.1_prot_CBH25484.1_2563_[gene=murF]_[protein=UDP_N_acetylmuramoyl_tripeptide__D_alanyl_D_alanine_ligase]_[protein_id=CBH25484.1]_[location=2992742..2994373],2562,0.6303020540526504,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH23265.1_344_[gene=recG]_[protein=ATP_dependent_DNA_helicase_RecG]_[protein_id=CBH23265.1]_[location=complement(404985..407087)],343,M8lcl_FP565811.1_prot_CBH22748.1_30_[gene=SRM_p56030]_[protein=hypothetical_protein]_[protein_id=CBH22748.1]_[location=42118..43719],3128,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23456.1_535_[gene=prs]_[protein=Ribose_phosphate_pyrophosphokinase_1]_[protein_id=CBH23456.1]_[location=655266..656243],534,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23512.1_591_[gene=rpiA]_[protein=Ribose_5_phosphate_isomerase]_[protein_id=CBH23512.1]_[location=complement(725200..725895)],590,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23730.1_809_[gene=SRM_00809]_[protein=Prevent_host_death_protein]_[protein_id=CBH23730.1]_[location=932180..932425],808,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23778.1_857_[gene=ldh]_[protein=L_lactate_dehydrogenase]_[protein_id=CBH23778.1]_[location=982566..983516],856,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23828.1_907_[gene=bioY]_[protein=BioY_protein]_[protein_id=CBH23828.1]_[location=1037862..1038461],906,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23884.1_963_[gene=glcK]_[protein=Glucokinase]_[protein_id=CBH23884.1]_[location=complement(1091644..1092627)],962,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23886.1_965_[gene=eno2]_[protein=Enolase]_[protein_id=CBH23886.1]_[location=complement(1093024..1094313)],964,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23915.1_994_[gene=prs]_[protein=Ribose_phosphate_pyrophosphokinase]_[protein_id=CBH23915.1]_[location=complement(1131640..1132620)],993,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH23925.1_1004_[gene=pfkA]_[protein=6_phosphofructokinase_isozyme_1]_[protein_id=CBH23925.1]_[location=complement(1142116..1143198)],1003,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24309.1_1388_[gene=GPD]_[protein=Glyceraldehyde_3_phosphate_dehydrogenase]_[protein_id=CBH24309.1]_[location=complement(1573175..1574179)],1387,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24326.1_1405_[gene=SRM_01405]_[protein=hypothetical_protein]_[protein_id=CBH24326.1]_[location=1595555..1595770],1404,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24338.1_1417_[gene=deoC]_[protein=Deoxyribose_phosphate_aldolase]_[protein_id=CBH24338.1]_[location=1606598..1607515],1416,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24464.1_1543_[gene=gpmB]_[protein=Probable_phosphoglycerate_mutase_gpmB]_[protein_id=CBH24464.1]_[location=1760789..1761475],1542,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24695.1_1774_[gene=mtrF]_[protein=efflux_pump_component_MtrF]_[protein_id=CBH24695.1]_[location=2023027..2024568],1773,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH24919.1_1998_[gene=SRM_01998]_[protein=Malic_oxidoreductase]_[protein_id=CBH24919.1]_[location=complement(2283474..2284895)],1997,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25037.1_2116_[gene=tpiA]_[protein=Triosephosphate_isomerase]_[protein_id=CBH25037.1]_[location=2428410..2429192],2115,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25253.1_2332_[gene=pfkA]_[protein=6_phosphofructokinase]_[protein_id=CBH25253.1]_[location=2689727..2690866],2331,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23271.1_350_[gene=tktA]_[protein=transketolase]_[protein_id=CBH23271.1]_[location=412884..414914],349,M8lcl_FP565814.1_prot_CBH25496.1_2575_[gene=gpmI]_[protein=Phosphoglyceromutase]_[protein_id=CBH25496.1]_[location=complement(3007743..3009314)],2574,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,"M8lcl_FP565814.1_prot_CBH23422.1_501_[gene=korA]_[protein=2_oxoacid__ferredoxin_oxidoreductase,_alpha_subunit]_[protein_id=CBH23422.1]_[location=609815..611713]",500,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,"M8lcl_FP565814.1_prot_CBH23423.1_502_[gene=porB]_[protein=2_oxoacid:ferredoxin_oxidoreductase,_beta_subunit]_[protein_id=CBH23423.1]_[location=611866..613230]",501,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH23778.1_857_[gene=ldh]_[protein=L_lactate_dehydrogenase]_[protein_id=CBH23778.1]_[location=982566..983516],856,0.6631892613373225,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH23884.1_963_[gene=glcK]_[protein=Glucokinase]_[protein_id=CBH23884.1]_[location=complement(1091644..1092627)],962,0.6272959362561942,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH23886.1_965_[gene=eno2]_[protein=Enolase]_[protein_id=CBH23886.1]_[location=complement(1093024..1094313)],964,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH23925.1_1004_[gene=pfkA]_[protein=6_phosphofructokinase_isozyme_1]_[protein_id=CBH23925.1]_[location=complement(1142116..1143198)],1003,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH24309.1_1388_[gene=GPD]_[protein=Glyceraldehyde_3_phosphate_dehydrogenase]_[protein_id=CBH24309.1]_[location=complement(1573175..1574179)],1387,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH23272.1_351_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH23272.1]_[location=415014..415694],350,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.6596760715452357,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
